session ID,page_name
11074,"['Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Sale']"
11076,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale']"
11077,"['Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses']"
11079,"['Skirts', 'Skirts']"
11080,"['Trousers', 'Blouses', 'Blouses']"
11081,"['Trousers', 'Trousers']"
11082,"['Sale', 'Skirts']"
11083,"['Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11084,"['Sale', 'Sale']"
11085,"['Skirts', 'Sale', 'Skirts', 'Skirts', 'Skirts']"
11086,"['Blouses', 'Blouses', 'Skirts']"
11087,"['Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts']"
11088,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses']"
11089,"['Sale', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Sale']"
11091,"['Skirts', 'Blouses']"
11092,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale']"
11095,"['Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
11097,"['Skirts', 'Skirts', 'Skirts']"
11098,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11099,"['Sale', 'Sale']"
11101,"['Skirts', 'Skirts']"
11102,"['Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
11104,"['Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Blouses']"
11105,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Blouses', 'Blouses', 'Trousers', 'Blouses']"
11106,"['Sale', 'Blouses', 'Blouses', 'Trousers']"
11107,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses']"
11110,"['Trousers', 'Trousers', 'Skirts', 'Trousers', 'Blouses', 'Trousers']"
11113,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts']"
11114,"['Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11115,"['Skirts', 'Skirts']"
11116,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses']"
11117,"['Skirts', 'Skirts']"
11118,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers']"
11119,"['Skirts', 'Skirts']"
11121,"['Trousers', 'Trousers', 'Skirts']"
11122,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Sale']"
11123,"['Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses']"
11124,"['Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale']"
11125,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
11126,"['Trousers', 'Trousers', 'Sale']"
11127,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Sale', 'Sale']"
11128,"['Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Trousers', 'Trousers', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers']"
11130,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
11133,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
11134,"['Skirts', 'Trousers', 'Sale', 'Sale']"
11135,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
11136,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Skirts']"
11137,"['Blouses', 'Trousers', 'Blouses', 'Sale', 'Sale']"
11139,"['Blouses', 'Trousers', 'Blouses', 'Blouses']"
11140,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Sale', 'Skirts', 'Sale']"
11141,"['Blouses', 'Blouses', 'Blouses', 'Blouses']"
11144,"['Sale', 'Trousers', 'Trousers', 'Trousers']"
11145,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11147,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Trousers']"
11148,"['Skirts', 'Blouses']"
11149,"['Sale', 'Sale', 'Blouses', 'Blouses']"
11151,"['Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11154,"['Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers']"
11155,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
11156,"['Skirts', 'Skirts', 'Skirts', 'Skirts']"
11157,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses']"
11158,"['Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
11159,"['Trousers', 'Trousers', 'Trousers']"
11160,"['Skirts', 'Skirts']"
11161,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
11162,"['Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses']"
11163,"['Skirts', 'Skirts']"
11164,"['Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Skirts']"
11165,"['Skirts', 'Blouses', 'Blouses']"
11166,"['Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale']"
11169,"['Skirts', 'Skirts', 'Skirts']"
11170,"['Trousers', 'Sale', 'Sale']"
11172,"['Skirts', 'Skirts']"
11173,"['Sale', 'Blouses', 'Sale', 'Sale', 'Sale']"
11174,"['Skirts', 'Skirts', 'Skirts']"
11176,"['Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
11177,"['Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Trousers', 'Trousers']"
11178,"['Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses']"
11179,"['Skirts', 'Skirts', 'Skirts']"
11180,"['Skirts', 'Sale']"
11182,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Blouses']"
11183,"['Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
11185,"['Sale', 'Sale']"
11186,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale']"
11187,"['Skirts', 'Sale', 'Sale', 'Blouses', 'Sale', 'Blouses']"
11189,"['Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11192,"['Skirts', 'Skirts', 'Trousers', 'Blouses']"
11193,"['Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11194,"['Blouses', 'Sale', 'Sale']"
11195,"['Trousers', 'Trousers']"
11196,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Skirts']"
11197,"['Skirts', 'Blouses']"
11198,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Blouses']"
11200,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
11202,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Trousers', 'Sale']"
11203,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11205,"['Skirts', 'Trousers', 'Trousers', 'Trousers']"
11206,"['Trousers', 'Trousers', 'Sale']"
11207,"['Sale', 'Sale', 'Sale']"
11208,"['Blouses', 'Skirts']"
11209,"['Trousers', 'Trousers']"
11210,"['Sale', 'Skirts', 'Skirts']"
11213,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11214,"['Blouses', 'Blouses', 'Blouses']"
11215,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Trousers', 'Blouses', 'Sale', 'Sale']"
11217,"['Blouses', 'Trousers']"
11218,"['Trousers', 'Trousers']"
11220,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts']"
11222,"['Skirts', 'Skirts']"
11223,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Sale', 'Sale', 'Sale']"
11224,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
11225,"['Sale', 'Sale', 'Sale', 'Trousers']"
11226,"['Skirts', 'Skirts', 'Skirts']"
11228,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11230,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11232,"['Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Sale']"
11233,"['Trousers', 'Trousers', 'Sale', 'Sale']"
11234,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11235,"['Trousers', 'Trousers', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
11238,"['Sale', 'Sale', 'Trousers', 'Trousers', 'Sale', 'Trousers', 'Blouses', 'Blouses']"
11239,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11240,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Sale']"
11241,"['Sale', 'Sale']"
11242,"['Sale', 'Sale']"
11243,"['Skirts', 'Skirts']"
11245,"['Skirts', 'Skirts']"
11246,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11247,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
11248,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers']"
11249,"['Skirts', 'Skirts', 'Skirts']"
11250,"['Blouses', 'Sale', 'Sale', 'Sale']"
11251,"['Trousers', 'Trousers', 'Trousers']"
11252,"['Trousers', 'Trousers', 'Trousers', 'Trousers']"
11253,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11254,"['Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Trousers', 'Sale']"
11255,"['Trousers', 'Trousers', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Skirts']"
11257,"['Blouses', 'Blouses']"
11258,"['Trousers', 'Sale']"
11261,"['Skirts', 'Skirts', 'Skirts', 'Skirts']"
11262,"['Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11263,"['Blouses', 'Blouses', 'Sale', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11265,"['Sale', 'Sale', 'Skirts', 'Blouses', 'Blouses']"
11266,"['Trousers', 'Trousers', 'Trousers', 'Trousers']"
11269,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11270,"['Skirts', 'Skirts', 'Skirts', 'Skirts']"
11271,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
11272,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11274,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
11275,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale']"
11277,"['Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11278,"['Skirts', 'Skirts']"
11279,"['Skirts', 'Blouses', 'Blouses', 'Sale']"
11280,"['Sale', 'Trousers']"
11282,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11283,"['Skirts', 'Skirts']"
11284,"['Skirts', 'Blouses', 'Blouses']"
11285,"['Trousers', 'Skirts', 'Skirts']"
11286,"['Blouses', 'Skirts', 'Sale']"
11287,"['Blouses', 'Blouses', 'Blouses', 'Trousers']"
11288,"['Trousers', 'Sale']"
11289,"['Trousers', 'Trousers', 'Skirts', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
11290,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
11291,"['Trousers', 'Trousers', 'Trousers']"
11292,"['Sale', 'Sale']"
11293,"['Skirts', 'Skirts', 'Skirts']"
11294,"['Sale', 'Sale', 'Trousers', 'Blouses', 'Blouses']"
11295,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11297,"['Blouses', 'Sale', 'Sale', 'Sale', 'Sale']"
11298,"['Skirts', 'Skirts', 'Skirts']"
11299,"['Skirts', 'Skirts']"
11300,"['Trousers', 'Trousers', 'Blouses']"
11308,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Blouses']"
11309,"['Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale']"
11311,"['Trousers', 'Blouses', 'Blouses', 'Sale', 'Sale']"
11313,"['Trousers', 'Trousers']"
11314,"['Blouses', 'Blouses', 'Blouses']"
11315,"['Skirts', 'Skirts', 'Skirts', 'Skirts']"
11317,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11318,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
11320,"['Blouses', 'Sale']"
11321,"['Trousers', 'Trousers', 'Trousers']"
11322,"['Trousers', 'Blouses', 'Trousers']"
11323,"['Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Trousers']"
11324,"['Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
11325,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale']"
11328,"['Skirts', 'Skirts', 'Skirts']"
11329,"['Trousers', 'Sale']"
11330,"['Trousers', 'Trousers']"
11331,"['Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses']"
11332,"['Skirts', 'Skirts', 'Blouses']"
11334,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
11335,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses']"
11337,"['Sale', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers']"
11339,"['Blouses', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Blouses']"
11340,"['Trousers', 'Trousers']"
11342,"['Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11343,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale']"
11344,"['Trousers', 'Trousers', 'Trousers', 'Trousers']"
11345,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
11348,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11349,"['Sale', 'Sale', 'Sale', 'Blouses', 'Skirts', 'Skirts']"
11350,"['Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11351,"['Skirts', 'Sale', 'Skirts', 'Skirts']"
11352,"['Skirts', 'Skirts', 'Blouses']"
11353,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11354,"['Trousers', 'Trousers', 'Skirts', 'Skirts', 'Trousers', 'Trousers']"
11355,"['Skirts', 'Skirts']"
11356,"['Trousers', 'Trousers', 'Blouses', 'Skirts', 'Skirts', 'Sale']"
11357,"['Trousers', 'Trousers']"
11360,"['Trousers', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
11361,"['Trousers', 'Trousers']"
11362,"['Skirts', 'Blouses', 'Blouses']"
11363,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11364,"['Trousers', 'Skirts', 'Trousers', 'Trousers', 'Blouses', 'Blouses']"
11365,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11366,"['Skirts', 'Trousers', 'Trousers']"
11367,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale']"
11368,"['Blouses', 'Blouses', 'Sale']"
11369,"['Sale', 'Sale', 'Sale']"
11370,"['Sale', 'Blouses', 'Blouses', 'Blouses']"
11371,"['Trousers', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Skirts']"
11374,"['Skirts', 'Skirts', 'Skirts', 'Skirts']"
11376,"['Skirts', 'Skirts']"
11377,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11378,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale']"
11379,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses']"
11380,"['Trousers', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Trousers', 'Skirts', 'Skirts', 'Skirts']"
11381,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11382,"['Blouses', 'Blouses']"
11383,"['Skirts', 'Skirts']"
11384,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale']"
11385,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
11386,"['Skirts', 'Skirts', 'Trousers', 'Trousers']"
11387,"['Trousers', 'Skirts', 'Blouses', 'Blouses', 'Sale', 'Sale']"
11388,"['Blouses', 'Skirts', 'Skirts']"
11389,"['Skirts', 'Trousers', 'Sale']"
11391,"['Trousers', 'Trousers', 'Trousers', 'Trousers']"
11392,"['Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11393,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
11394,"['Trousers', 'Trousers', 'Trousers', 'Trousers']"
11395,"['Trousers', 'Trousers', 'Sale']"
11396,"['Blouses', 'Blouses']"
11397,"['Skirts', 'Skirts']"
